Item_Weight,Item_Fat_ContentLF,Item_Fat_Contentlow fat,Item_Fat_ContentLow Fat,Item_Fat_Contentreg,Item_Fat_ContentRegular,Item_Visibility,Item_TypeBaking Goods,Item_TypeBreads,Item_TypeBreakfast,Item_TypeCanned,Item_TypeDairy,Item_TypeFrozen Foods,Item_TypeFruits and Vegetables,Item_TypeHard Drinks,Item_TypeHealth and Hygiene,Item_TypeHousehold,Item_TypeMeat,Item_TypeOthers,Item_TypeSeafood,Item_TypeSnack Foods,Item_TypeSoft Drinks,Item_TypeStarchy Foods,Item_MRP,Outlet_Establishment_Year1985,Outlet_Establishment_Year1987,Outlet_Establishment_Year1997,Outlet_Establishment_Year1998,Outlet_Establishment_Year1999,Outlet_Establishment_Year2002,Outlet_Establishment_Year2004,Outlet_Establishment_Year2007,Outlet_Establishment_Year2009,Outlet_SizeOther,Outlet_SizeHigh,Outlet_SizeMedium,Outlet_SizeSmall,Outlet_Location_TypeTier 1,Outlet_Location_TypeTier 2,Outlet_Location_TypeTier 3,Outlet_TypeGrocery Store,Outlet_TypeSupermarket Type1,Outlet_TypeSupermarket Type2,Outlet_TypeSupermarket Type3
12.6,0,0,0,0,1,0.070394702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190.053,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.275,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146.776,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193.5794,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
13.3,0,0,0,0,1,0.071563651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.9536,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.032284472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123.973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17.75,0,0,1,0,0,0.055063016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144.5444,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.2,0,0,0,0,1,0.054020537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.363,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.905,0,0,1,0,0,0.239568811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.4878,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15.7,0,0,0,0,1,0.054020537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,205.798,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.615,0,0,1,0,0,0.054020537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9436,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.615,0,0,0,0,1,0.153942031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249.7408,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
16,0,0,0,0,1,0.115592409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.1246,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4.92,0,1,0,0,0,0.046048229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0084,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18.7,0,0,0,0,1,0.091720302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180.8292,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7.72,1,0,0,0,0,0.203400773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.046870135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.3016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.19,0,0,0,0,1,0.044502932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.699,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.7,0,0,0,0,1,0.008735936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,205.998,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14.65,0,0,1,0,0,0.285077835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.1614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.6,0,0,0,0,1,0.041465078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.119,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19.75,0,0,1,0,0,0.014289425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103.8332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.35,0,0,0,0,1,0.062851683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.583,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.44,0,0,0,0,1,0.017058723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.037,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11.1,0,0,1,0,0,0.110580006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.0846,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
16.75,0,0,1,0,0,0.021310584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.2298,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20.35,0,0,1,0,0,0.101598896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.7616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5.86,0,0,0,0,1,0.054020537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155.9314,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.1,0,0,1,0,0,0.075245304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.1354,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.65,0,0,1,0,0,0.023951515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.0272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9,0,0,1,0,0,0.069828759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,263.6884,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8.985,0,0,1,0,0,0.183403018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.47,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.091011438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.0986,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.6,0,0,0,0,1,0.062868628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,228.6668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14.5,0,0,1,0,0,0.064321473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151.7682,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.25,0,0,0,0,1,0.027080602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,197.611,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.785,0,0,0,0,1,0.023010532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.1928,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.7,0,0,0,0,1,0.038520943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144.6102,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
6.46,0,0,0,0,1,0.049262588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.6102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.35,0,0,0,0,1,0.146272238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151.505,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.023042273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.6428,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.195,0,0,0,0,1,0.122281599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.4016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.1,0,0,0,0,1,0.054677324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151.7366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.35,0,0,1,0,0,0.017089325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95.841,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6.75,0,0,0,0,1,0.108238986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97.2752,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.36,0,0,1,0,0,0.005987891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163.6526,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8.895,0,0,0,0,1,0.039033732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.8296,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.055806016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.4492,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.062307997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4166,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
18.2,0,0,0,1,0,0.054020537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.4196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5.88,0,0,1,0,0,0.086808977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152.7998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.195,0,0,0,0,1,0.051607098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.43,0,0,1,0,0,0.177546973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171.9422,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.85,0,0,1,0,0,0.281955554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10.8,0,0,1,0,0,0.029061192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240.0222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.145,0,0,1,0,0,0.017786864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161.0578,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14.8,0,0,1,0,0,0.04513213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.167,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18.7,0,0,0,0,1,0.070632902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231.201,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.61,0,0,0,0,1,0.029175827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186.5898,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20,0,0,0,0,1,0.10429446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.5622,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.285,0,0,0,0,1,0.049239282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244.1144,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.52,0,0,1,0,0,0.055117075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.7994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.069961219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.4484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.85,0,0,1,0,0,0.016044864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103.1964,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
14.15,0,0,1,0,0,0.042145893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.7982,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.675,0,0,1,0,0,0.021700021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.5874,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7.26,1,0,0,0,0,0.014423523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,118.015,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.2,1,0,0,0,0,0.049319685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.0734,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.081387725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.6692,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.85,0,0,1,0,0,0.057429676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.2956,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.19,0,0,1,0,0,0.042794507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195.011,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.3,0,0,1,0,0,0.042966544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.7172,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.044984953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.866,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.5,0,0,0,0,1,0.062440359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9426,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.35,0,0,1,0,0,0.099960144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.2518,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.3,0,0,1,0,0,0.021316704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.7124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.048782082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5194,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.88,0,0,1,0,0,0.086591206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154.4998,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.75,0,0,1,0,0,0.135282803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97.87,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17.7,0,0,1,0,0,0.01261332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166.5474,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.6,0,0,1,0,0,0.069557245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.5146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
20.7,0,0,1,0,0,0.1551444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.867,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,0,0,1,0.026174636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.7332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.65,0,0,1,0,0,0.082381676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.805,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
19,0,0,0,0,1,0.054020537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225.272,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.5,0,0,1,0,0,0.041629595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.3164,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
9.3,0,0,1,0,0,0.111199491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0826,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13.15,0,0,1,0,0,0.043941955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,182.295,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20.75,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105.9622,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.75,0,0,1,0,0,0.054020537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99.3042,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.133171307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.641,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20.35,0,0,1,0,0,0.089452302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262.7594,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5.785,0,0,0,0,1,0.053847216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.8856,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.85,0,0,1,0,0,0.069382034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.6166,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.76,0,0,1,0,0,0.059687962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.6,0,0,1,0,0,0.08789759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218.3798,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.85,0,0,0,0,1,0.160104378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195.7478,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9,1,0,0,0,0,0.116404843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,264.6884,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.145045421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0194,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.85,0,0,1,0,0,0.069207981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.5166,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15,0,0,1,0,0,0.045162424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141.3838,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
16.6,0,0,1,0,0,0.135733218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172.7422,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.059202419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,239.3538,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.6,0,0,1,0,0,0.051424565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,258.162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5.405,0,0,0,0,1,0.053621283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198.7742,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
20.75,0,0,1,0,0,0.025181597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150.2734,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.75,0,0,1,0,0,0.03067961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178.066,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.052782711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.3764,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
19.7,0,0,0,0,1,0.16056791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256.4014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.425,0,0,1,0,0,0.063175326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2626,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.35,0,0,0,0,1,0.014446383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242.9512,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.227609738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186.0898,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17.6,1,0,0,0,0,0.026256897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,182.6976,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,0,0,1,0.044764726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.8808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.6,0,0,0,0,1,0.035578149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112.6518,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.237725726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.964,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.7,0,0,0,0,1,0.122466933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113.0544,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.55,0,0,0,0,1,0.030944625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.5072,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
16.1,0,0,1,0,0,0.065315421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147.176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.012546822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139.918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.06,0,0,1,0,0,0.009774419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212.856,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.6,0,0,1,0,0,0.016210706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.8596,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.5,0,0,0,0,1,0.026478367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.9128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6.615,0,0,0,1,0,0.092492086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251.0408,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
16.75,0,0,0,0,1,0.008566545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.9038,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12,0,0,1,0,0,0.075485441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.2,0,0,0,0,1,0.056978251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224.4088,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.71,0,0,1,0,0,0.202948268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7778,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.25,0,0,1,0,0,0.036382541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,221.0482,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10.695,0,0,0,0,1,0.011423298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.6038,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,1,0,0,0,0,0.05360606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184.3292,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.102972092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.899,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14,0,0,0,0,1,0.105740196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143.3812,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20.2,0,0,1,0,0,0.099912316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186.8898,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.675,0,0,1,0,0,0.042158587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.8462,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.65,0,0,1,0,0,0.01936859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19.7,0,0,1,0,0,0.027001133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98.9726,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.65,0,0,0,0,1,0.031623019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7.905,0,0,1,0,0,0.055210913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.0254,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
